,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,upright,width,x0,x1,y0,y1,type
2587,10.560,261.020,11,33082.629,ABCDEE+宋体,10.560,0,char,40,10.560,0,收到的税费返还 ,244.820,True,10.560,84.624,257.435,582.460,593.020,tbl
2588,2.387,261.020,11,33083.540,ABCDEE+Calibri,10.560,0,char,40,10.560,0, ,244.820,True,2.387,257.435,384.295,582.700,593.260,tbl
2589,2.387,261.020,11,33083.540,ABCDEE+Calibri,10.560,0,char,40,10.560,0, ,244.820,True,2.387,384.295,510.820,582.700,593.260,tbl
2590,10.560,277.100,12,33098.709,ABCDEE+宋体,10.560,0,char,40,10.560,0,收到其他与经营活动有关的现金 ,261.020,True,10.560,84.624,257.435,566.380,576.940,tbl
2591,5.354,277.100,12,33099.620,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"2,936,066,903.08 ",261.020,True,5.354,257.435,384.295,566.620,577.180,tbl
2592,5.354,277.100,12,33099.620,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"1,339,710,481.18 ",261.020,True,5.354,384.295,510.820,566.620,577.180,tbl
2593,10.560,293.210,13,33114.819,ABCDEE+宋体,10.560,0,char,40,10.560,0,经营活动现金流入小计 ,277.100,True,10.560,84.624,257.435,550.270,560.830,tbl
2594,5.354,293.210,13,33115.730,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"3,598,019,175.41 ",277.100,True,5.354,257.435,384.295,550.510,561.070,tbl
2595,5.354,293.210,13,33115.730,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"1,689,229,681.18 ",277.100,True,5.354,384.295,510.820,550.510,561.070,tbl
2596,10.560,309.290,14,33130.899,ABCDEE+宋体,10.560,0,char,40,10.560,0,购买商品、接受劳务支付的现金 ,293.210,True,10.560,84.624,257.435,534.190,544.750,tbl
2597,5.354,309.290,14,33131.810,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"545,594,289.35 ",293.210,True,5.354,257.435,384.295,534.430,544.990,tbl
2598,5.354,309.290,14,33131.810,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"424,418,903.03 ",293.210,True,5.354,384.295,510.820,534.430,544.990,tbl
2599,10.560,325.370,15,33146.979,ABCDEE+宋体,10.560,0,char,40,10.560,0,支付给职工及为职工支付的现金 ,309.290,True,10.560,84.624,257.435,518.110,528.670,tbl
2600,5.354,325.370,15,33147.890,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"2,633,054.00 ",309.290,True,5.354,257.435,384.295,518.350,528.910,tbl
2601,5.354,325.370,15,33147.890,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"1,249,392.72 ",309.290,True,5.354,384.295,510.820,518.350,528.910,tbl
2602,10.560,341.450,16,33163.059,ABCDEE+宋体,10.560,0,char,40,10.560,0,支付的各项税费 ,325.370,True,10.560,84.624,257.435,502.030,512.590,tbl
2603,5.354,341.450,16,33163.970,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"1,979,549.52 ",325.370,True,5.354,257.435,384.295,502.270,512.830,tbl
2604,5.354,341.450,16,33163.970,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"5,946,284.39 ",325.370,True,5.354,384.295,510.820,502.270,512.830,tbl
2605,10.560,357.650,17,33179.259,ABCDEE+宋体,10.560,0,char,40,10.560,0,支付其他与经营活动有关的现金 ,341.450,True,10.560,84.624,257.435,485.830,496.390,tbl
2606,5.354,357.650,17,33180.170,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"2,870,579,178.49 ",341.450,True,5.354,257.435,384.295,486.070,496.630,tbl
2607,5.354,357.650,17,33180.170,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"1,255,796,337.23 ",341.450,True,5.354,384.295,510.820,486.070,496.630,tbl
2608,10.560,373.730,18,33195.339,ABCDEE+宋体,10.560,0,char,40,10.560,0,经营活动现金流出小计 ,357.650,True,10.560,84.624,257.435,469.750,480.310,tbl
2609,5.354,373.730,18,33196.250,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"3,420,786,071.36 ",357.650,True,5.354,257.435,384.295,469.990,480.550,tbl
2610,5.354,373.730,18,33196.250,ABCDEE+Calibri,10.560,0,char,40,10.560,0,"1,687,410,917.37 ",357.650,True,5.354,384.295,510.820,469.990,480.550,tbl
2611,10.560,389.810,19,33211.419,ABCDEE+宋体,10.560,0,char,40,10.560,0,经营活动产生的现金流量净额 ,373.730,True,10.560,84.624,257.435,453.670,464.230,tbl
